path	balinese	english	indonesian
clips/B-20260130164703-Banten.wav	Tiang…tiang dini matulung e.. lakar ngaenang keponakane banten, lakar nganten.	I’m...i'm here going to help my nephew prepare offerings, (he/she) will be married.	Saya…saya di sini akan membantu membuatkan banten (untuk) keponakan saya, (ia) akan melangsungkan perkawinan.
clips/B-20260130164706-Baong.wav	E..napi manten kesulitane yen mrada kene, Bu? Ada pakewehne? Nggih! Yen ngrereh duur nika nonga terus, sakit baong tiange. O kenten. Nggih.	-	E..apa saja kesulitannya kalau mengecat dengan perada begini, Bu? Ada kesulitannya? Ya! Kalau mencai bagian atas itu mendongak terus, sakit leher saya. O begitu. Ya.
clips/B-20260130164712-Bapa.wav	Tiang mabasa Bali teken meme lan bapa ring jumah.	-	Saya berbahasa Bali dengan ibu dan bapak di rumah.
clips/B-20260130164717-Bapa.wav	-	-	-
clips/B-20260130164730-Barang.wav	Jaman sakadi mangkin, makasami bahan alamine punika dados kaanggen ngaryanin barang seni, nggih?	Nowadays, all natural products can be used for making handicrafts, right?	Zaman seperti sekarang, semua bahan alami tersebut bisa dipakai membuat barang seni, ya?
clips/B-20260130164733-Bareng.wav	Beli wenten napi mriki? Beli lakar motret dini. Lakar anggon Beli bareng pameran di galeri.	What brings you here (Lit. What brings Brother here)? I am going to take pictures here (Lit. Brother is going to take pictures here). I’m going to use them for the exhibition at the gallery (Lit. Brother is going to use them for the exhibition at the gallery).	Kakak ada apa kemari? Kakak ke sini hendak memotret. Mau Kakak pakai untuk mengikuti pameran di galeri.
clips/B-20260130164736-Baret.wav	Luh Ayu Manik nundén timpal-timpalné apang tusing bas ka tengah macanda krana anginné baret tur ombaké gedé.	Luh Ayu Manik told her friends not to go too far out because of the strong winds and big waves.	Luh Ayu Manik menyarankan teman-temannya agar tidak terlalu ke tengah laut bermain karena angin kencang dan ombaknya besar.
clips/B-20260130164745-Bas.wav	Eda bas ngugu munyinné Wayan.	Don't to trust Wayan's words.	Jangan terlalu mempercayai perkataanya Wayan.
clips/B-20260130164747-Basa.wav	Titiang nganggen basa Bali teken Ida Peranda, Pemangku, lan panglingsir yening wenten upacara adat ring Pura.	I use the Balinese language with Ida Pedanda (high priests), Pemangku (temple priests) and elders if there is a ceremony in the temple.	Saya menggunakan bahasa Bali dengan Ida Peranda, Pemangku, dan tetua jika ada upacara adat di Pura.
clips/B-20260130164750-Basang.wav	Dugas nulungin di umah anake nganten, I Made Sudiana ngorahang konden naar nasi sakewala suba naar tipat, krana basangne kaliwat seduk. Ia mula dueg mesuang isin kenehne nganggo geguyonan.	When helping someone who had wedding ceremony, Made Sudiana said he had not eaten rice but he ate 'ketupat', because he was starving. He was good at expressing what was in his mind through joke.	Saat membantu di rumah orang yang punya hajat pernikahan, Made Sudiana mengatakan belum makan nasi tapi sudah makan ketupat, karena perutnya terlalu lapar. Ia memang pintar mengeluarkan isi hatinya dengan guyonan.
clips/B-20260130164753-Bati.wav	Sing ngidaang, pitung tali gen, nah? Ento dogen Mbok suba sing maan bati!	I can’t, how about seven thousands? I don’t even make a profit at that price!	Tidak bisa, tujuh ribu saja, ya? Itu saja Kakak sudah tidak dapat untung!
clips/B-20260130164755-Batis.wav	Selanjutnya bulu pada kaki. Bulu pada kaki ini bahasa balinya adalah bulu batis. Kaki ini bahasa balinya adalah batis.	"Next is the leg hair. Leg hair in Balinese is ""bulu batis"". Leg is called ""batis"" in Balinese."	Selanjutnya bulu pada kaki. Bulu pada kaki ini bahasa balinya adalah bulu batis. Kaki ini bahasa balinya adalah batis.
clips/B-20260130164758-Batu.wav	E..bapan tiange magae ngukir, uling ngukir kayu, ngukir…..batu padas, ajak e..ngukir bias melela.	My father is working as carve from carve wood, carve.....stone, ex,: carve a black sand	E..bapak saya kerjanya mengukir, dari mengukir kayu,mengukir…..batu padas, dan e..mengukir pasir hitam.
clips/B-20260130164801-Bawak.wav	Keto suba upah anak mrekak. Setata demen misuna timpal, sinah mupunin phala karma ane tan rahayu. Teka goak nyrokcok uus, satua bawak suba suud.	That is what happened to arrogant liar. Slandering friends would bring about bad end. Crows came croaking, this short story has reach its end.	Itulah upah anak yang suka berbicara sombong mengandung kebohongan. Senantiasa senang memfitnah teman, pasti membuahkan pahala yang tidak baik. Datanglah gagak riuh berkicau, cerita pendek sudah selesai. 
clips/B-20260130164804-Bawang.wav	Ane paling utama, yen ‘kal ngae sambel matah: nganggo bawang, sera, tabia lan lengis nyuh. Eda ngengsap ngisinin lemo.	First and foremost, the ingredients that are used when making the raw chili sauce are shallot, shrimp paste, chili and coconut oil. Don’t forget to put kaffir lime juice.	Yang paling utama, kalau akan membuat sambal matah: pakai bawang merah, terasi, cabai dan minyak kelapa. Jangan lupa mengisi jeruk limau.
clips/B-20260130164811-Bayem.wav	Biang ngaryanin jangan bayem miwah tum.	Mother cooks spinach and tum (wrapped meat dish).	Ibu membuat sayur bayam dan tum (pepes).
clips/B-20260130164814-Bayu.wav	...majalan becik ring angga sarirane, sane ngawinang anggane kenak , seger oger tur bayune gede.	...improve circulation in the body, which could maintain our stamina and keep our body fresh.	... menjadi bagus sirkulasinya di dalam tubuh yang mengakibatkan badan sehat, segar bugar dan tenaga kuat.
clips/B-20260130164816-Be.wav	Ha ha, nggih suksma, Beli. Tiang lakar ngae be siap masisit sareng sambel matah lan taluh mabasa genep.	Ha ha, yes, thank you, Brother. I am about to make shredded chicken with Balinese raw chili sauce and egg with Balinese seasoning.	Ha ha, terima kasih, Kak. Saya hendak membuat ayam suwir dengan sambal matah dan telur berbumbu genep.
clips/B-20260130164831-Bedak.wav	Wenten ngadol toya botolan, nggih? Tiang bedak sajaan saking keliling-keliling negakin sepeda.	Do you sell bottled water? I am so thirsty from biking around the area.	Ada menjual air botolan, ya? Saya haus sekali dari keliling-keliling bersepeda.
clips/B-20260130164835-Bedeg.wav	Upamine, pamelatnyane nganggen bedeg sane kalapisin antuk semen.	For example, the layer of the fence is made of bamboo and cement.	Misalnya, dinding pembatasnya memakai gedek yang dilapisi semen.
clips/B-20260130164837-Bedik.wav	Sig anak lenan sing maan harga monto. Paling bedik sasur tali.	At another merchant, you wouldn’t even get that price. It would be at least thirty five thousand.	Di orang lain tidak dapat seharga itu. Paling sedikit tiga puluh lima ribu.
clips/B-20260130164840-Begina.wav	"""Yee Bu Komang, ngudiang nike buk ?"" ""Tiang ngoreng jaja"" ""Jaja napi nike buk?"" ""Jaja begina"""	"""Hey Mrs. Komang, what are you doing?"" ""I'm frying a snack"" ""What is that?"" ""Begina snack"""	"""Yee Bu Komang, sedang apa?"" ""Saya sedang menggoreng jajan"" ""jajan apa?"" ""Jajan begina"""
clips/B-20260130164843-Beh.wav	Yening keto, pateh sareng tiang. Beh, sing tawang. Sujatinne iraga ‘nak kari manyama.	In that case, it's the same as mine.Wow, I never knew. Apparently we are related.	Kalau begitu, sama dengan saya. Wah, tidak tahu. Sebenarnya kita masih ada hubungan saudara.
clips/B-20260130164849-Belek.wav	Trus, kudiang nika? Olah dekdekang tur mem ring toyane apang nyak ia belek.	Then, what do you do? Crush then soak it with water so it becomes soft.	kemudian, diapakan? Diolah dengan menghancurkan dan direndam dalam air agar lunak.
clips/B-20260130164851-Beli.wav	Nah, apa buin beli, Sekar? Meli buah manggise akilo, markisa ajak durene duang kilo.	Okay, what else do you need to buy, Sekar? One kilo of mangosteens, one kilo of passion fruits and a two kilo of durian.	Ya, apa lagi yang dibeli, Sekar? Beli buah manggisnya sekilo, markisa dan durian dua kilo.
clips/B-20260130164854-Belimbing.wav	Putu ngae rujak lalah melakar aji blimbing.	Putu makes spicy pickles from starfruit.	Putu membuat rujak pedas dari buah belimbing.
clips/B-20260130164857-Beling.wav	Titiang mawasta taru pakel, daging ring babakan panes, engketnyane barak tur panes. Akah rauh ring don dayuh, titiang dados kaanggen nuba beling. Buah pakel kacampur mica gundil, pamor bubuk, raris ulig kadekdekang, kasaring terus kainem.	I am the Pakel tree (Mangifera foetida or Horse Mango). My substance and my bark are hot and my red sap is also hot. I am cold from my roots to my leaves. I can be used to bring about an abortion. Mix me with white pepper and lime, grind the mixture finely and then consume it.	Saya bernama pohon pakel, kandungan zatnya dan kulit batang panas, getah merah juga panas. Akar sampai dengan daun dingin, saya dapat digunakan untuk mengugurkan kandungan. Dicampur dengan merica putih, kapur tohor, digiling sampai halus, lalu diminum.
clips/B-20260130164859-Belog magandong.wav	Ada kone kacerita jadma muani ubuh tusing ngelah rerama madan I Belog. Buka adane, ia mule jeleme belog megandong. Awakne mokoh, loyo, tur moyo.	There is a story about an orphan boy who didn't have any parents and whose name was I Belog. As his name suggests*, he was rather stupid (or at least pretended to be). He was fat, flaccid, awkward and weak of character. belog = stupid in Basa Bali	"Konon diceritakan ada seorang laki-laki yatim piatu, tidak punya orang tua, bernama I Belog. Seperti namanya, ia memang orang yang belog magandong (bodoh digendong; pura-pura bodoh tapi mau mengambil keuntungan). Badannya gemuk, loyo, juga lamban dan lemah lakunya."
clips/B-20260130164902-Ben.wav	Dadong binggung ben ene, dadong sing ngerti.	Grandma is confused about this, grandma doesn’t understand.	Nenek binggung dengan ini, nenek tidak mengerti.
clips/B-20260130164908-Beneng.wav	Ee..ke Peken Ubud, nggih. Driki beneng kaler dumun.	Eh...to Ubud Market, yeah. Go straight to the north first.	Ee..ke Pasar Ubud, ya. Di sini lurus ke utara dulu.
clips/B-20260130164910-Benjang.wav	Swastiastu, sameton. Benjang Kuningan. Sane mangkin titiang makarya jaja uli. Niki, ane barak. Niki, ane putih. Sareng tape ring drika. Rahajeng Kuningan, nggih. Om Santih Santih Santih Om.	-	Swastiastu, Saudara-saudara. Besok Kuningan. Sekarang saya sedang membuat jaja uli. Ini, yang merah. Ini, yang putih. Dengan tape di sebelah sana. Selamat Kuningan, ya. Om Santih Santih Santih Om.
clips/B-20260130164914-Beras.wav	Hidup ring dese... Napinin beras sadurung karetengin	Life in the village ... Made of rice sadurujng karetengin	Kehidupan di desa... Napinin beras sadurujng karetengin
clips/B-20260130164916-Beras.wav	Cukup..e..nem puluh ribu polih uli di ngajang kayune nika, Bu? Pang wenten, kanggeang tiang ngentugin. Pang.. numbasang beras..pang wenten, numbasang ajengan pang wenten, kenten. Ajengan nasi nika. Oo kenten. Sampun sue nyemak gae? Ampun, tiang. Uling tonden macucu tiang ampun.	Enough...eh...getting 60,000 (rupiah) from carrying wood, Ma'am? That's how it is, I get enough to cover the shortfall. That's how it is....to buy the rice...that's how it is, to buy the food that how it is, its like that. You mean a meal with rice?	"Cukupkah..e..enam puluh ribu dapatnya dari mengangkut kayu itu, Bu? Biar ada, saya terima seadanya untuk menutupi kekurangan. Biar.. membelikan beras..biar ada, membelikan makanan biar ada, begitu. Guna; Makanan nasi itu (maksudnya)? Oo begitu. Sudah lama mengambil kerja? Sudah, Saya. Sejak sebelum punya cucu saya sudah."
clips/B-20260130164919-Beten.wav	..wenten ampun akeh art shop-art shop, wenten..wenten petunjuk tuun. Tuun, Pak, drika…di..di margine drika, tuun…tuun. Ee..yen ampun doh beten, wenten…yen kelod, Pak, wenten menuju..a..Pura…e..Bukit Gundul.	… there’ll be plenty of art shops, there’s…. there’s a sign that say go down. You go downward, Sir, there, down…. Down. Err… when you already some way down there… when you’re already south thre, Sir, there’s a sign that says to… err… Bukit Gundul… err.. temple.	..sudah ada banyak art shop-art shop, ada..ada petunjuk turun. Turun, Pak, di sana…di..di jalan di sana, turun…turun. Ee..kalau sudah jauh di bawah, ada…kalau ke selatan, Pak, ada menuju..a..Pura…e..Bukit Gundul.
clips/B-20260130164925-Bikul.wav	Meong-meong alih ja bikule, bikul gede-gede, buin mokoh-mokoh, kereng pesan ngrusuhin.	Cats please catch the rat, huge rat, and fat too, it often create disturbance.	Kucing-kucing carilah tikusnya, tikus besar-besar, juga gemuk-gemuk, seringkali merusuh.
clips/B-20260130164931-Bingin.wav	Wenten bingin drika…, papadan.	There's a banyan tree there...an intersection.	Ada beringin di sana…, perempatan.
clips/B-20260130164933-Bisa.wav	Lamun keto, bisa masih Ayu ngae ajengan ane lenan? Sane ajeng Beli jani dogen rasane pas gati.	If that's so, do you know how to make other kind of foods (Lit: If that's so, does Ayu know how to make other kind of foods)? The one that I just tasted has a perfect flavor (Lit: The one that Brother just tasted has a perfect flavor).	Kalau begitu, apakah Ayu bisa juga membuat makanan lainnya? Yang Kakak santap sekarang saja rasanya pas sekali.
clips/B-20260130164936-Bli.wav	Yakti, jeg kenak pisan, panggihin tiang Bli Eka, riantukan ngarahina maurukin yoga , nggih Bli?	Really, I can see that you look so fresh, Brother Eka. Perhaps by teaching yoga, you gain that appearance, right brother?	Serius, sehat sekali saya lihat Kak Eka. Karena setiap hari mengajarkan yoga, ya Kak?
clips/B-20260130164946-Bok.wav	Buka magantung bok akatih, ibu ngurip tiang saking ayunan kanti kelih.	Like hanging on one strand of hair, I was brought up by my mother from the cradle till adulthood. (proverb) Literally: Hanging by one hair. Dangerous situation. Especially refers to the fact that a baby will die if the mother does not take care of it. Later on a child may dislike its mother. But, the mother will remind the child that, when it was small, it “hung by a hair”, in other words would have died, had not the mother taken care of it.	Seperti bergantung pada sehelai rambut, Ibu menghidupi saya dari ayunan sampai dewasa.
clips/B-20260130164949-Bolong.wav	Panakne iluh kena gering bolong yadiastun suba matuuh atiban	Her son influence Bolong sickness although her son has one year	Anaknya Iluh menderita penyakit Bolong padahal usianya sudah satu tahun
clips/B-20260130165002-Bongkol.wav	Raosne tusing nawang tuktuk bongkol awinan raosne tusing ngleganin awak sakewala setata ngaenang anak lenan gedeg.	He speaks without really knowing what it’s all about. That’s why his talks make me unhappy and anger other people (Doesn't know top part from bottom park, said about someone who is confusing other people).	Omongannya tidak tahu ujung pangkal sebab omongannya tidak menyenangkan saya, tetapi selalu membuat orang lain marah.
clips/B-20260130165005-Boya.wav	Boya tiang boya, tiang wong Kedungu	No, I am not. I come from Kedungu.	Bukan saya bukan, saya orang Kedungu.
clips/B-20260130165009-Braya.wav	Yén ngelah gaé ingetang ngundang beraya di désa.	If you have an event, remember to invite residents in the village.	Jika mempunyai acara, ingatlah mengundang warga di desa.
